model_id,policy,seed,round,hv,igd
i06o_m6,parego,11,4,0.8399575777374636,0.08678054449467414
i06o_m6,parego,11,5,0.8444145368551331,0.08227387856675504
i06o_m6,parego,11,6,0.912106843456848,0.02626751197502701
i06o_m6,parego,11,7,0.912106843456848,0.02626751197502701
i06o_m6,parego,11,8,0.912106843456848,0.02626751197502701
i06o_m6,parego,11,9,0.9385563521669511,0.013226632946689567
i06o_m6,parego,11,10,0.9390579847439395,0.013034564393301027
i06o_m6,parego,11,11,0.9390579847439395,0.013034564393301027
i06o_m6,parego,11,12,0.9390579847439395,0.013034564393301027
i06o_m6,parego,11,13,0.9390579847439395,0.013034564393301027
i06o_m6,parego,11,14,0.9390579847439395,0.013034564393301027
i06o_m6,parego,11,15,0.9390579847439395,0.013034564393301027
i06o_m6,parego,11,16,0.9390579847439395,0.013034564393301027
i06o_m6,parego,11,17,0.9390579847439395,0.013034564393301027
i06o_m6,parego,11,18,0.9390579847439395,0.013034564393301027
i06o_m6,parego,11,19,0.9390579847439395,0.013034564393301027
i06o_m6,parego,11,20,0.9390579847439395,0.013034564393301027
i06o_m6,parego,12,1,0.8600296538015785,0.06485162870761789
i06o_m6,parego,12,2,0.8600296538015785,0.06485162870761789
i06o_m6,parego,12,3,0.8612930600399069,0.06485162870761789
i06o_m6,parego,12,4,0.8612930600399069,0.06485162870761789
i06o_m6,parego,12,5,0.8621625445609586,0.06457764723847353
i06o_m6,parego,12,6,0.8621631617927766,0.06457764723847353
i06o_m6,parego,12,7,0.8621631706080674,0.06457764723847353
i06o_m6,parego,12,8,0.8621631706080674,0.06457764723847353
i06o_m6,parego,12,9,0.8621631706080674,0.06457764723847353
i06o_m6,parego,12,10,0.8621631706080674,0.06457764723847353
i06o_m6,parego,12,11,0.8719876496919007,0.0547216249728771
i06o_m6,parego,12,12,0.8719877904807504,0.0547216249728771
i06o_m6,parego,12,13,0.8719877904807504,0.0547216249728771
i06o_m6,parego,12,14,0.9364722675489737,0.009328771246289029
i06o_m6,parego,12,15,0.936474143387466,0.009328771246289029
i06o_m6,parego,12,16,0.936474143387466,0.009328771246289029
i06o_m6,parego,12,17,0.9364750345452746,0.008728869981851448
i06o_m6,parego,12,18,0.9364750345452746,0.008728869981851448
i06o_m6,parego,12,19,0.9364812860127406,0.004565371948516245
i06o_m6,parego,12,20,0.9364812860127406,0.004565371948516245
i06o_m6,parego,13,1,0.8510241715209498,0.07409339592964038
i06o_m6,parego,13,2,0.8516165971746457,0.07409339592964038
i06o_m6,parego,13,3,0.8519603175497251,0.07409339592964038
i06o_m6,parego,13,4,0.8519603175497251,0.07409339592964038
i06o_m6,parego,13,5,0.8524412997093929,0.07409339592964038
i06o_m6,parego,13,6,0.8528642691895028,0.07409339592964038
i06o_m6,parego,13,7,0.8753902812218225,0.051510325143916624
i06o_m6,parego,13,8,0.8753902812218225,0.051510325143916624
i06o_m6,parego,13,9,0.8753902812218225,0.051510325143916624
i06o_m6,parego,13,10,0.8753910812335961,0.051510325143916624
i06o_m6,parego,13,11,0.8753910812335961,0.051510325143916624
i06o_m6,parego,13,12,0.8753910812335961,0.051510325143916624
i06o_m6,parego,13,13,0.8753910812335961,0.051510325143916624
i06o_m6,parego,13,14,0.8753910812335961,0.051510325143916624
i06o_m6,parego,13,15,0.8753910812335961,0.051510325143916624
i06o_m6,parego,13,16,0.8753910812335961,0.051510325143916624
i06o_m6,parego,13,17,0.8753910812335961,0.051510325143916624
i06o_m6,parego,13,18,0.8753910812335961,0.051510325143916624
i06o_m6,parego,13,19,0.9178448763711406,0.020046429836505338
i06o_m6,parego,13,20,0.9178448763711406,0.020046429836505338
i06o_m6,parego_seed,11,1,0.8436038439977291,0.08172860966785458
i06o_m6,parego_seed,11,2,0.8437532563351702,0.08172860966785458
i06o_m6,parego_seed,11,3,0.8437532563351702,0.08172860966785458
i06o_m6,parego_seed,11,4,0.8449772495481844,0.08172860966785458
i06o_m6,parego_seed,11,5,0.8449773748247283,0.08172860966785458
i06o_m6,parego_seed,11,6,0.8449774876109108,0.08172860966785458
i06o_m6,parego_seed,11,7,0.8449774876109108,0.08172860966785458
i06o_m6,parego_seed,11,8,0.8449774876109108,0.08172860966785458
i06o_m6,parego_seed,11,9,0.906382608969192,0.0291526037743437
i06o_m6,parego_seed,11,10,0.9358000188481712,0.007227680021179461
i06o_m6,parego_seed,11,11,0.9358000188481712,0.007227680021179461
i06o_m6,parego_seed,11,12,0.9358000188481712,0.007227680021179461
i06o_m6,parego_seed,11,13,0.9391686746267821,0.004928697337979169
i06o_m6,parego_seed,11,14,0.9391695072088647,0.004928697337979169
i06o_m6,parego_seed,11,15,0.9391695072088647,0.004928697337979169
i06o_m6,parego_seed,11,16,0.9391695099407513,0.006238498531776138
i06o_m6,parego_seed,11,17,0.9391695099407513,0.006238498531776138
i06o_m6,parego_seed,11,18,0.9391695099407513,0.006238498531776138
i06o_m6,parego_seed,11,19,0.9391695099407513,0.006238498531776138
i06o_m6,parego_seed,11,20,0.9391695260714575,0.006238498531776138
i06o_m6,parego_seed,12,1,0.8436038439977291,0.08172860966785458
i06o_m6,parego_seed,12,2,0.8436038439977291,0.08172860966785458
i06o_m6,parego_seed,12,3,0.8442723761087239,0.08172860966785458
i06o_m6,parego_seed,12,4,0.8442723761087239,0.08172860966785458
i06o_m6,parego_seed,12,5,0.8568350751013634,0.07005948572228433
i06o_m6,parego_seed,12,6,0.8568352081626304,0.07005948572228433
i06o_m6,parego_seed,12,7,0.8568352081626304,0.07005948572228433
i06o_m6,parego_seed,12,8,0.8673573661612709,0.05953403224815921
i06o_m6,parego_seed,12,9,0.8822301404526871,0.044831724771725305
i06o_m6,parego_seed,12,10,0.8822301404526871,0.044831724771725305
i06o_m6,parego_seed,12,11,0.8822301404526871,0.044831724771725305
i06o_m6,parego_seed,12,12,0.8822301404526871,0.044831724771725305
i06o_m6,parego_seed,12,13,0.8822301404526871,0.044831724771725305
i06o_m6,parego_seed,12,14,0.8822301404526871,0.044831724771725305
i06o_m6,parego_seed,12,15,0.8822301404526871,0.044831724771725305
i06o_m6,parego_seed,12,16,0.8822301404526871,0.044831724771725305
i06o_m6,parego_seed,12,17,0.8822301404526871,0.044831724771725305
i06o_m6,parego_seed,12,18,0.8822301404526871,0.044831724771725305
i06o_m6,parego_seed,12,19,0.8822301404526871,0.044831724771725305
i06o_m6,parego_seed,12,20,0.8822301404526871,0.044831724771725305
i06o_m6,parego_seed,13,1,0.8436038439977291,0.08172860966785458
i06o_m6,parego_seed,13,2,0.8438311321176767,0.08172860966785458
i06o_m6,parego_seed,13,3,0.8441748524927561,0.08172860966785458
i06o_m6,parego_seed,13,4,0.8443049706335181,0.08172860966785458
i06o_m6,parego_seed,13,5,0.8499605305271983,0.07605464752279151
i06o_m6,parego_seed,13,6,0.8499682682968367,0.07605464752279151
i06o_m6,parego_seed,13,7,0.865811318101681,0.060525238494741535
i06o_m6,parego_seed,13,8,0.865811318101681,0.060525238494741535
i06o_m6,parego_seed,13,9,0.8661377013493694,0.060525238494741535
i06o_m6,parego_seed,13,10,0.8661377013493694,0.060525238494741535
i06o_m6,parego_seed,13,11,0.8661514388286999,0.060525238494741535
i06o_m6,parego_seed,13,12,0.8661576540054235,0.060525238494741535
i06o_m6,parego_seed,13,13,0.8661576540054235,0.060525238494741535
i06o_m6,parego_seed,13,14,0.8661576540054235,0.060525238494741535
i06o_m6,parego_seed,13,15,0.8661576540054235,0.060525238494741535
i06o_m6,parego_seed,13,16,0.8661576540054235,0.060525238494741535
i06o_m6,parego_seed,13,17,0.8661576540054235,0.060525238494741535
i06o_m6,parego_seed,13,18,0.8661576540054235,0.060525238494741535
i06o_m6,parego_seed,13,19,0.8661576540054235,0.060525238494741535
i06o_m6,parego_seed,13,20,0.8661576540054235,0.060525238494741535
i06o_m6,qlogehvi_mixed,11,1,0.7894275580246338,0.1317267538117854
i06o_m6,qlogehvi_mixed,11,2,0.8388615872531727,0.08678054449467414
i06o_m6,qlogehvi_mixed,11,3,0.8388615872531727,0.08678054449467414
i06o_m6,qlogehvi_mixed,11,4,0.8399575777374636,0.08678054449467414
i06o_m6,qlogehvi_mixed,11,5,0.874449675599074,0.05250760221953044
i06o_m6,qlogehvi_mixed,11,6,0.8744540149880031,0.05250760221953044
i06o_m6,qlogehvi_mixed,11,7,0.8744973290537619,0.05249234002456907
i06o_m6,qlogehvi_mixed,11,8,0.8744973290537619,0.05249234002456907
i06o_m6,qlogehvi_mixed,11,9,0.8904382470119522,0.03741119951464085
i06o_m6,qlogehvi_mixed,11,10,0.8904382470119522,0.03741119951464085
i06o_m6,qlogehvi_mixed,11,11,0.8904382470119522,0.03741119951464085
i06o_m6,qlogehvi_mixed,11,12,0.8904382470119522,0.03741119951464085
i06o_m6,qlogehvi_mixed,11,13,0.8904382470119522,0.03741119951464085
i06o_m6,qlogehvi_mixed,11,14,0.8904382470119522,0.03741119951464085
i06o_m6,qlogehvi_mixed,11,15,0.8904382470119522,0.03741119951464085
i06o_m6,qlogehvi_mixed,11,16,0.8904382470119522,0.03741119951464085
i06o_m6,qlogehvi_mixed,11,17,0.8904382470119522,0.03741119951464085
i06o_m6,qlogehvi_mixed,11,18,0.8904382470119522,0.03741119951464085
i06o_m6,qlogehvi_mixed,11,19,0.8904382470119522,0.03741119951464085
i06o_m6,qlogehvi_mixed,11,20,0.8904382470119522,0.03741119951464085
i06o_m6,qlogehvi_mixed,12,1,0.8600296538015785,0.06485162870761789
i06o_m6,qlogehvi_mixed,12,2,0.8600296538015785,0.06485162870761789
i06o_m6,qlogehvi_mixed,12,3,0.8612930600399069,0.06485162870761789
i06o_m6,qlogehvi_mixed,12,4,0.8612930600399069,0.06485162870761789
i06o_m6,qlogehvi_mixed,12,5,0.8612930600399069,0.06485162870761789
i06o_m6,qlogehvi_mixed,12,6,0.8612930900513612,0.06485162870761789
i06o_m6,qlogehvi_mixed,12,7,0.8757156187622609,0.05082299529155523
i06o_m6,qlogehvi_mixed,12,8,0.929071626442854,0.017789267098951293
i06o_m6,qlogehvi_mixed,12,9,0.929071626442854,0.017789267098951293
i06o_m6,qlogehvi_mixed,12,10,0.930355937899851,0.017225082073636273
i06o_m6,qlogehvi_mixed,12,11,0.930412858048924,0.015795727253027792
i06o_m6,qlogehvi_mixed,12,12,0.9304128955870623,0.015795727253027792
i06o_m6,qlogehvi_mixed,12,13,0.9304128955870623,0.015795727253027792
i06o_m6,qlogehvi_mixed,12,14,0.9304128955870623,0.015795727253027792
i06o_m6,qlogehvi_mixed,12,15,0.9304128955870623,0.015795727253027792
i06o_m6,qlogehvi_mixed,12,16,0.9304128955870623,0.015795727253027792
i06o_m6,qlogehvi_mixed,12,17,0.9304128955870623,0.015795727253027792
i06o_m6,qlogehvi_mixed,12,18,0.9304128955870623,0.015795727253027792
i06o_m6,qlogehvi_mixed,12,19,0.9304128955870623,0.015795727253027792
i06o_m6,qlogehvi_mixed,12,20,0.9304129364204918,0.015795727253027792
i06o_m6,qlogehvi_mixed,13,1,0.8510241715209498,0.07409339592964038
i06o_m6,qlogehvi_mixed,13,2,0.8516165971746457,0.07409339592964038
i06o_m6,qlogehvi_mixed,13,3,0.8519603175497251,0.07409339592964038
i06o_m6,qlogehvi_mixed,13,4,0.8519603175497251,0.07409339592964038
i06o_m6,qlogehvi_mixed,13,5,0.8519654375075408,0.07409339592964038
i06o_m6,qlogehvi_mixed,13,6,0.8519808923139768,0.07409339592964038
i06o_m6,qlogehvi_mixed,13,7,0.8717840068097903,0.054957134442690174
i06o_m6,qlogehvi_mixed,13,8,0.8829590442077482,0.044360318658152015
i06o_m6,qlogehvi_mixed,13,9,0.8830813513387717,0.044360318658152015
i06o_m6,qlogehvi_mixed,13,10,0.88348234679937,0.044360318658152015
i06o_m6,qlogehvi_mixed,13,11,0.9422908119549365,0.003280860570190805
i06o_m6,qlogehvi_mixed,13,12,0.9422908119549365,0.003280860570190805
i06o_m6,qlogehvi_mixed,13,13,0.9422908119549365,0.003280860570190805
i06o_m6,qlogehvi_mixed,13,14,0.9422908119549365,0.003280860570190805
i06o_m6,qlogehvi_mixed,13,15,0.9422923111816996,0.003280860570190805
i06o_m6,qlogehvi_mixed,13,16,0.9423074877412915,0.008764482729538118
i06o_m6,qlogehvi_mixed,13,17,0.9423074877412915,0.008764482729538118
i06o_m6,qlogehvi_mixed,13,18,0.9423074877412915,0.008764482729538118
i06o_m6,qlogehvi_mixed,13,19,0.9423074877412915,0.008764482729538118
i06o_m6,qlogehvi_mixed,13,20,0.9423074877412915,0.008764482729538118
i06o_m6,qlogehvi_mixed_seed,11,1,0.8436038439977291,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,11,2,0.8437532563351702,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,11,3,0.8437532563351702,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,11,4,0.8449772495481844,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,11,5,0.8449775030920343,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,11,6,0.8737500065241429,0.05311787198619661
i06o_m6,qlogehvi_mixed_seed,11,7,0.8737500065241429,0.05311787198619661
i06o_m6,qlogehvi_mixed_seed,11,8,0.8737500065241429,0.05311787198619661
i06o_m6,qlogehvi_mixed_seed,11,9,0.901552089262078,0.03138712009472596
i06o_m6,qlogehvi_mixed_seed,11,10,0.9092191701776069,0.02649009893058854
i06o_m6,qlogehvi_mixed_seed,11,11,0.925384271490588,0.014999087315404457
i06o_m6,qlogehvi_mixed_seed,11,12,0.925384271490588,0.014999087315404457
i06o_m6,qlogehvi_mixed_seed,11,13,0.925384271490588,0.014999087315404457
i06o_m6,qlogehvi_mixed_seed,11,14,0.925384271490588,0.014999087315404457
i06o_m6,qlogehvi_mixed_seed,11,15,0.925384271490588,0.014999087315404457
i06o_m6,qlogehvi_mixed_seed,11,16,0.9266469377950153,0.014051189041446309
i06o_m6,qlogehvi_mixed_seed,11,17,0.9266495757608102,0.017775682477954795
i06o_m6,qlogehvi_mixed_seed,11,18,0.9266496464553601,0.017294828325944853
i06o_m6,qlogehvi_mixed_seed,11,19,0.9266496464553601,0.017294828325944853
i06o_m6,qlogehvi_mixed_seed,11,20,0.9266496464553601,0.017294828325944853
i06o_m6,qlogehvi_mixed_seed,12,1,0.8436038439977291,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,12,2,0.8436038439977291,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,12,3,0.8442723761087239,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,12,4,0.8442723761087239,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,12,5,0.8442723761087239,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,12,6,0.8880619892743928,0.038500214995015665
i06o_m6,qlogehvi_mixed_seed,12,7,0.9251694275416062,0.01968158740992316
i06o_m6,qlogehvi_mixed_seed,12,8,0.930355937899851,0.017225082073636273
i06o_m6,qlogehvi_mixed_seed,12,9,0.930355937899851,0.017225082073636273
i06o_m6,qlogehvi_mixed_seed,12,10,0.930355937899851,0.017225082073636273
i06o_m6,qlogehvi_mixed_seed,12,11,0.930355937899851,0.017225082073636273
i06o_m6,qlogehvi_mixed_seed,12,12,0.930355937899851,0.017225082073636273
i06o_m6,qlogehvi_mixed_seed,12,13,0.930355937899851,0.017225082073636273
i06o_m6,qlogehvi_mixed_seed,12,14,0.930355937899851,0.017225082073636273
i06o_m6,qlogehvi_mixed_seed,12,15,0.930355937899851,0.017225082073636273
i06o_m6,qlogehvi_mixed_seed,12,16,0.930355937899851,0.017225082073636273
i06o_m6,qlogehvi_mixed_seed,12,17,0.930355937899851,0.017225082073636273
i06o_m6,qlogehvi_mixed_seed,12,18,0.930355937899851,0.017225082073636273
i06o_m6,qlogehvi_mixed_seed,12,19,0.930355937899851,0.017225082073636273
i06o_m6,qlogehvi_mixed_seed,12,20,0.930355937899851,0.017225082073636273
i06o_m6,qlogehvi_mixed_seed,13,1,0.8436038439977291,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,13,2,0.8438311321176767,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,13,3,0.8441748524927561,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,13,4,0.8443049706335181,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,13,5,0.8450156752451659,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,13,6,0.8450286144780372,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,13,7,0.8450286144780372,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,13,8,0.8450490320999064,0.08172860966785458
i06o_m6,qlogehvi_mixed_seed,13,9,0.8794179150379534,0.047314896382835925
i06o_m6,qlogehvi_mixed_seed,13,10,0.8794379680820098,0.047314896382835925
i06o_m6,qlogehvi_mixed_seed,13,11,0.8796073687381869,0.047314896382835925
i06o_m6,qlogehvi_mixed_seed,13,12,0.8796073687381869,0.047314896382835925
i06o_m6,qlogehvi_mixed_seed,13,13,0.9223482079241122,0.018304566223147266
i06o_m6,qlogehvi_mixed_seed,13,14,0.9223482079241122,0.018304566223147266
i06o_m6,qlogehvi_mixed_seed,13,15,0.9223482079241122,0.018304566223147266
i06o_m6,qlogehvi_mixed_seed,13,16,0.9223482079241122,0.018304566223147266
i06o_m6,qlogehvi_mixed_seed,13,17,0.9223482079241122,0.018304566223147266
i06o_m6,qlogehvi_mixed_seed,13,18,0.937639823196313,0.0135978673970432
i06o_m6,qlogehvi_mixed_seed,13,19,0.937639823196313,0.0135978673970432
i06o_m6,qlogehvi_mixed_seed,13,20,0.937639823196313,0.0135978673970432
i06o_m6,random,11,1,0.7894275580246338,0.1317267538117854
i06o_m6,random,11,2,0.8388615872531727,0.08678054449467414
i06o_m6,random,11,3,0.8388615872531727,0.08678054449467414
i06o_m6,random,11,4,0.8399575777374636,0.08678054449467414
i06o_m6,random,11,5,0.8586721457129437,0.06800864266703704
i06o_m6,random,11,6,0.8853013417644481,0.04138553133413055
i06o_m6,random,11,7,0.8853013417644481,0.04138553133413055
i06o_m6,random,11,8,0.8853013417644481,0.04138553133413055
i06o_m6,random,11,9,0.8853013417644481,0.04138553133413055
i06o_m6,random,11,10,0.8853013417644481,0.04138553133413055
i06o_m6,random,11,11,0.8853013417644481,0.04138553133413055
i06o_m6,random,11,12,0.8853013417644481,0.04138553133413055
i06o_m6,random,11,13,0.8853124324662144,0.04138553133413055
i06o_m6,random,11,14,0.8853124324662144,0.04138553133413055
i06o_m6,random,11,15,0.8853124324662144,0.04138553133413055
i06o_m6,random,11,16,0.8853124324662144,0.04138553133413055
i06o_m6,random,11,17,0.8853124324662144,0.04138553133413055
i06o_m6,random,11,18,0.8853124324662144,0.04138553133413055
i06o_m6,random,11,19,0.8853124324662144,0.04138553133413055
i06o_m6,random,11,20,0.8853124324662144,0.04138553133413055
i06o_m6,random,12,1,0.8600296538015785,0.06485162870761789
i06o_m6,random,12,2,0.8600296538015785,0.06485162870761789
i06o_m6,random,12,3,0.8612930600399069,0.06485162870761789
i06o_m6,random,12,4,0.8612930600399069,0.06485162870761789
i06o_m6,random,12,5,0.8612930600399069,0.06485162870761789
i06o_m6,random,12,6,0.8621419084245212,0.06485162870761789
i06o_m6,random,12,7,0.8621419084245212,0.06485162870761789
i06o_m6,random,12,8,0.8621422009166114,0.06485162870761789
i06o_m6,random,12,9,0.8758326465809496,0.05137196416378352
i06o_m6,random,12,10,0.8758326465809496,0.05137196416378352
i06o_m6,random,12,11,0.8758326465809496,0.05137196416378352
i06o_m6,random,12,12,0.8758326465809496,0.05137196416378352
i06o_m6,random,12,13,0.8758326465809496,0.05137196416378352
i06o_m6,random,12,14,0.8758326465809496,0.05137196416378352
i06o_m6,random,12,15,0.8758326465809496,0.05137196416378352
i06o_m6,random,12,16,0.8758326465809496,0.05137196416378352
i06o_m6,random,12,17,0.8758326465809496,0.05137196416378352
i06o_m6,random,12,18,0.8758326465809496,0.05137196416378352
i06o_m6,random,12,19,0.8758326465809496,0.05137196416378352
i06o_m6,random,12,20,0.8758326465809496,0.05137196416378352
i06o_m6,random,13,1,0.8510241715209498,0.07409339592964038
i06o_m6,random,13,2,0.8516165971746457,0.07409339592964038
i06o_m6,random,13,3,0.8519603175497251,0.07409339592964038
i06o_m6,random,13,4,0.8519603175497251,0.07409339592964038
i06o_m6,random,13,5,0.8519626097456229,0.07409339592964038
i06o_m6,random,13,6,0.8723528799982391,0.0542563597895585
i06o_m6,random,13,7,0.8728010550718798,0.0542563597895585
i06o_m6,random,13,8,0.8728010550718798,0.0542563597895585
i06o_m6,random,13,9,0.8728010550718798,0.0542563597895585
i06o_m6,random,13,10,0.8728010550718798,0.0542563597895585
i06o_m6,random,13,11,0.8728022322212706,0.0542563597895585
i06o_m6,random,13,12,0.8728022322212706,0.0542563597895585
i06o_m6,random,13,13,0.8728022322212706,0.0542563597895585
i06o_m6,random,13,14,0.8728022322212706,0.0542563597895585
i06o_m6,random,13,15,0.894850988369193,0.03482538961593136
i06o_m6,random,13,16,0.894850988369193,0.03482538961593136
i06o_m6,random,13,17,0.894850988369193,0.03482538961593136
i06o_m6,random,13,18,0.894850988369193,0.03482538961593136
i06o_m6,random,13,19,0.894850988369193,0.03482538961593136
i06o_m6,random,13,20,0.894850988369193,0.03482538961593136
i06o_m6,random_seed,11,1,0.8436038439977291,0.08172860966785458
i06o_m6,random_seed,11,2,0.8437532563351702,0.08172860966785458
i06o_m6,random_seed,11,3,0.8437532563351702,0.08172860966785458
i06o_m6,random_seed,11,4,0.8449772495481844,0.08172860966785458
i06o_m6,random_seed,11,5,0.8586721457129437,0.06800864266703704
i06o_m6,random_seed,11,6,0.8853013417644481,0.04138553133413055
i06o_m6,random_seed,11,7,0.8853013417644481,0.04138553133413055
i06o_m6,random_seed,11,8,0.8853013417644481,0.04138553133413055
i06o_m6,random_seed,11,9,0.8853013417644481,0.04138553133413055
i06o_m6,random_seed,11,10,0.8853013417644481,0.04138553133413055
i06o_m6,random_seed,11,11,0.8853013417644481,0.04138553133413055
i06o_m6,random_seed,11,12,0.8853013417644481,0.04138553133413055
i06o_m6,random_seed,11,13,0.8853124324662144,0.04138553133413055
i06o_m6,random_seed,11,14,0.8853124324662144,0.04138553133413055
i06o_m6,random_seed,11,15,0.8853124324662144,0.04138553133413055
i06o_m6,random_seed,11,16,0.8853124324662144,0.04138553133413055
i06o_m6,random_seed,11,17,0.8853124324662144,0.04138553133413055
i06o_m6,random_seed,11,18,0.8853124324662144,0.04138553133413055
i06o_m6,random_seed,11,19,0.8853124324662144,0.04138553133413055
i06o_m6,random_seed,11,20,0.8853124324662144,0.04138553133413055
i06o_m6,random_seed,12,1,0.8436038439977291,0.08172860966785458
i06o_m6,random_seed,12,2,0.8436038439977291,0.08172860966785458
i06o_m6,random_seed,12,3,0.8442723761087239,0.08172860966785458
i06o_m6,random_seed,12,4,0.8442723761087239,0.08172860966785458
i06o_m6,random_seed,12,5,0.8442723761087239,0.08172860966785458
i06o_m6,random_seed,12,6,0.8589489439708126,0.06780495433548331
i06o_m6,random_seed,12,7,0.8589489439708126,0.06780495433548331
i06o_m6,random_seed,12,8,0.8590783904348356,0.06780495433548331
i06o_m6,random_seed,12,9,0.8758326465809496,0.05137196416378352
i06o_m6,random_seed,12,10,0.8758326465809496,0.05137196416378352
i06o_m6,random_seed,12,11,0.8758326465809496,0.05137196416378352
i06o_m6,random_seed,12,12,0.8758326465809496,0.05137196416378352
i06o_m6,random_seed,12,13,0.8758326465809496,0.05137196416378352
i06o_m6,random_seed,12,14,0.8758326465809496,0.05137196416378352
i06o_m6,random_seed,12,15,0.8758326465809496,0.05137196416378352
i06o_m6,random_seed,12,16,0.8758326465809496,0.05137196416378352
i06o_m6,random_seed,12,17,0.8758326465809496,0.05137196416378352
i06o_m6,random_seed,12,18,0.8758326465809496,0.05137196416378352
i06o_m6,random_seed,12,19,0.8758326465809496,0.05137196416378352
i06o_m6,random_seed,12,20,0.8758326465809496,0.05137196416378352
i06o_m6,random_seed,13,1,0.8436038439977291,0.08172860966785458
i06o_m6,random_seed,13,2,0.8438311321176767,0.08172860966785458
i06o_m6,random_seed,13,3,0.8441748524927561,0.08172860966785458
i06o_m6,random_seed,13,4,0.8443049706335181,0.08172860966785458
i06o_m6,random_seed,13,5,0.8443227335890342,0.08172860966785458
i06o_m6,random_seed,13,6,0.8723409012547906,0.0542563597895585
i06o_m6,random_seed,13,7,0.8727923477879285,0.0542563597895585
i06o_m6,random_seed,13,8,0.8727923477879285,0.0542563597895585
i06o_m6,random_seed,13,9,0.8727923477879285,0.0542563597895585
i06o_m6,random_seed,13,10,0.8727923477879285,0.0542563597895585
i06o_m6,random_seed,13,11,0.8728022322212706,0.0542563597895585
i06o_m6,random_seed,13,12,0.8728022322212706,0.0542563597895585
i06o_m6,random_seed,13,13,0.8728022322212706,0.0542563597895585
i06o_m6,random_seed,13,14,0.8728022322212706,0.0542563597895585
i06o_m6,random_seed,13,15,0.894850988369193,0.03482538961593136
i06o_m6,random_seed,13,16,0.894850988369193,0.03482538961593136
i06o_m6,random_seed,13,17,0.894850988369193,0.03482538961593136
i06o_m6,random_seed,13,18,0.894850988369193,0.03482538961593136
i06o_m6,random_seed,13,19,0.894850988369193,0.03482538961593136
i06o_m6,random_seed,13,20,0.894850988369193,0.03482538961593136
i07o_m7,parego,11,1,0.0,nan
i07o_m7,parego,11,2,0.7788474041467179,0.1337155610207858
i07o_m7,parego,11,3,0.7788474041467179,0.1337155610207858
i07o_m7,parego,11,4,0.8205748918513207,0.10062313664938483
i07o_m7,parego,11,5,0.8205748918513207,0.10062313664938483
i07o_m7,parego,11,6,0.8205748918513207,0.10062313664938483
i07o_m7,parego,11,7,0.8205748918513207,0.10062313664938483
i07o_m7,parego,11,8,0.8342438340669736,0.08707024296967728
i07o_m7,parego,11,9,0.8342438340669736,0.08707024296967728
i07o_m7,parego,11,10,0.9005389422276704,0.02151326306513395
i07o_m7,parego,11,11,0.9005389422276704,0.02151326306513395
i07o_m7,parego,11,12,0.9005389422276704,0.02151326306513395
i07o_m7,parego,11,13,0.9109845883294344,0.012846871523703247
i07o_m7,parego,11,14,0.9109845883294344,0.012846871523703247
i07o_m7,parego,11,15,0.9109845883294344,0.012846871523703247
i07o_m7,parego,11,16,0.9109845883294344,0.012846871523703247
i07o_m7,parego,11,17,0.9109845883294344,0.012846871523703247
i07o_m7,parego,11,18,0.9109845883294344,0.012846871523703247
i07o_m7,parego,11,19,0.9109845883294344,0.012846871523703247
i07o_m7,parego,11,20,0.9109845883294344,0.012846871523703247
i07o_m7,parego,12,1,0.784386869854647,0.12978100946731203
i07o_m7,parego,12,2,0.784386869854647,0.12978100946731203
i07o_m7,parego,12,3,0.791555839057491,0.12737970308989272
i07o_m7,parego,12,4,0.791555839057491,0.12737970308989272
i07o_m7,parego,12,5,0.791555839057491,0.12737970308989272
i07o_m7,parego,12,6,0.8383396196219831,0.08038456881253396
i07o_m7,parego,12,7,0.8418680706663885,0.08038456881253396
i07o_m7,parego,12,8,0.8419831632834763,0.08038456881253396
i07o_m7,parego,12,9,0.8427262929795927,0.07970250608913405
i07o_m7,parego,12,10,0.8427262929795927,0.07970250608913405
i07o_m7,parego,12,11,0.8427262929795927,0.07970250608913405
i07o_m7,parego,12,12,0.9109845883294344,0.012846871523703247
i07o_m7,parego,12,13,0.9109845883294344,0.012846871523703247
i07o_m7,parego,12,14,0.9109845883294344,0.012846871523703247
i07o_m7,parego,12,15,0.9109845883294344,0.012846871523703247
i07o_m7,parego,12,16,0.9109845883294344,0.012846871523703247
i07o_m7,parego,12,17,0.9109845883294344,0.012846871523703247
i07o_m7,parego,12,18,0.9109845883294344,0.012846871523703247
