model_id,policy,seed,valid_trials,invalid_trials,valid_rate,hv_auc,hv_final,igd_auc,igd_final,hv_5,hv_10,hv_20,wall_seconds,mesh_invalid,mesh_failure
n12o_limit_cycle_genus0,random_seed,12,20,0,1.0,0.9132337948447528,0.9247406760126179,0.03058763084282373,0.019415497911505673,0.9236177731742903,0.9236306594456001,0.9247406760126179,129.9385363000183,0,0
n12o_limit_cycle_genus0,random_seed,13,20,0,1.0,0.9116717324479126,0.9351585014409222,0.032272662937224535,0.008909295169247301,0.905829596412556,0.9084036366512042,0.9351585014409222,109.57063590000325,0,0
s09o_bridge,parego,11,20,0,1.0,0.9248158355217853,0.9335863377609108,0.04289375560829527,0.034155597722960146,0.917590027700831,0.9335863377609108,0.9335863377609108,72.82587400001648,0,0
s09o_bridge,parego,12,20,0,1.0,0.9331832872919843,0.9441860465116279,0.034402990649959275,0.02355588897224306,0.9234869224596415,0.9441860465116279,0.9441860465116279,70.44317130000854,0,0
s09o_bridge,parego,13,20,0,1.0,0.9453937875970654,0.967741935483871,0.0221351619026823,0.0,0.9141882880890072,0.9652605459057072,0.967741935483871,70.6410844999773,0,0
s09o_bridge,parego_seed,11,20,0,1.0,0.9344537162628854,0.9604166666666667,0.033249461368487804,0.0073252688172043,0.917590027700831,0.9335863377609108,0.9604166666666667,77.68230319999566,0,0
s09o_bridge,parego_seed,12,20,0,1.0,0.941598220403611,0.958139534883721,0.02589699811603043,0.009602400600150038,0.9233922695935162,0.958139534883721,0.958139534883721,70.44904750000569,0,0
s09o_bridge,parego_seed,13,20,0,1.0,0.9205983152009691,0.9335863377609108,0.04685946283128763,0.034155597722960146,0.9141899333269923,0.9335863377609108,0.9335863377609108,70.94792360001884,0,0
s09o_bridge,qlogehvi_mixed,11,20,0,1.0,0.9295039185423826,0.9351735675449603,0.03820742810431075,0.0325683679389107,0.9285333333333333,0.9349874239636533,0.9351735675449603,89.44720450001478,0,0
s09o_bridge,qlogehvi_mixed,12,20,0,1.0,0.928377377610473,0.9440203562340967,0.03917609030945871,0.023721579249774277,0.9234869224596415,0.929829627490615,0.9440203562340967,90.65393379998568,0,0
s09o_bridge,qlogehvi_mixed,13,20,0,1.0,0.9132627331100377,0.9259019373323332,0.05422305514689529,0.04183550812297139,0.9141882880890072,0.9259004559132272,0.9259019373323332,85.91192699997919,0,0
s09o_bridge,qlogehvi_mixed_seed,11,20,0,1.0,0.9242418421319449,0.9324814996396428,0.04346362892724254,0.03526018200096149,0.917590027700831,0.9264046616176765,0.9324814996396428,106.79791599998134,0,0
s09o_bridge,qlogehvi_mixed_seed,12,20,0,1.0,0.9273197322979287,0.9614711033274956,0.03996315674236234,0.006270832156375347,0.9233922695935162,0.923696173219333,0.9614711033274956,103.7110414999479,0,0
s09o_bridge,qlogehvi_mixed_seed,13,20,0,1.0,0.9371765062498425,0.967741935483871,0.030252675630145144,0.0,0.9141968454214182,0.9384236453201971,0.967741935483871,98.75964949997433,0,0
s09o_bridge,random,11,20,0,1.0,0.9159757694359516,0.917590027700831,0.05173382169412883,0.05015190778303995,0.917590027700831,0.917590027700831,0.917590027700831,161.15391910001927,0,0
s09o_bridge,random,12,20,0,1.0,0.923628250329628,0.9272058247678371,0.04367524460302543,0.040509048198879,0.9234869224596415,0.9267048971240524,0.9272058247678371,171.19185170001583,0,0
s09o_bridge,random,13,20,0,1.0,0.91411087553692,0.9383818539024826,0.05330610616324825,0.029360081581388385,0.9141882880890072,0.9149644987157874,0.9383818539024826,177.90090539993253,0,0
s09o_bridge,random_seed,11,20,0,1.0,0.9162156138983534,0.917590027700831,0.05148756373301968,0.05015190778303995,0.917590027700831,0.917590027700831,0.917590027700831,217.33475519997592,0,0
s09o_bridge,random_seed,12,20,0,1.0,0.9229338911053708,0.9272058247678371,0.04427854440498048,0.040509048198879,0.9233922695935162,0.9267048971240524,0.9272058247678371,199.50112679997983,0,0
s09o_bridge,random_seed,13,20,0,1.0,0.9158559639658138,0.9383818539024826,0.05157108259843615,0.029360081581388385,0.9141882880890072,0.9149644987157874,0.9383818539024826,225.5782302000298,0,0
s12o_cube_rounded_1,parego,11,20,0,1.0,0.8902632747582047,0.9274850772499215,0.036399576187838165,0.004453917435387443,0.8817807585449506,0.8817807585449506,0.9274850772499215,73.02056610002182,0,0
s12o_cube_rounded_1,parego,12,20,0,1.0,0.9123956289988475,0.9273224129097355,0.016348906396650018,0.002501634329585478,0.8864564985223655,0.927214987238559,0.9273224129097355,76.29879569997138,0,0
s12o_cube_rounded_1,parego,13,20,0,1.0,0.8989748829593451,0.9326284557381692,0.03529958900091936,0.0035103433472131163,0.8346928069852594,0.9324788269940751,0.9326284557381692,75.33571490002214,0,0
s12o_cube_rounded_1,parego_seed,11,20,0,1.0,0.8932311119813929,0.9172012620852494,0.03328646446379951,0.009916385569876127,0.8873424703943047,0.8873424703943047,0.9172012620852494,74.65234019998752,0,0
s12o_cube_rounded_1,parego_seed,12,20,0,1.0,0.8871099389133507,0.9172047493364981,0.03942347304202276,0.009916385569876127,0.8861582836782325,0.8862358408337946,0.9172047493364981,69.9310329999862,0,0
s12o_cube_rounded_1,parego_seed,13,20,0,1.0,0.8747056018017882,0.9176760739385537,0.05221445227539884,0.009916385569876127,0.8349976937788683,0.8680709534368071,0.9176760739385537,68.20394550000492,0,0
s12o_cube_rounded_1,qlogehvi_mixed,11,20,0,1.0,0.9151639619676818,0.9292053114518772,0.015316179135330244,0.0021573779633591306,0.8873424703943047,0.9291230837710205,0.9292053114518772,145.37696770002367,0,0
s12o_cube_rounded_1,qlogehvi_mixed,12,20,0,1.0,0.9174625315679744,0.9293478359027557,0.012946807391110182,0.00345207340376224,0.9178746647695437,0.9278240106265769,0.9293478359027557,144.33058249999885,0,0
s12o_cube_rounded_1,qlogehvi_mixed,13,20,0,1.0,0.8434056801453295,0.9211213564351639,0.08272020373246342,0.006886293747105009,0.8415719688582235,0.845723896726638,0.9211213564351639,77.57995739998296,0,0
s12o_cube_rounded_1,qlogehvi_mixed_seed,11,20,0,1.0,0.9146731354901856,0.9275739664368591,0.015206213039625896,0.0042378520299535885,0.8873424703943047,0.9264905201307242,0.9275739664368591,206.70931069998187,0,0
s12o_cube_rounded_1,qlogehvi_mixed_seed,12,20,0,1.0,0.9029283789629523,0.9319435405663241,0.026679413155867054,0.00535441633018662,0.8861582836782325,0.9211424125460582,0.9319435405663241,106.74299839999003,0,0
s12o_cube_rounded_1,qlogehvi_mixed_seed,13,20,0,1.0,0.8746309818825163,0.9263484538777185,0.05317712326445044,0.004674389894756959,0.8345615688453821,0.8811937199174594,0.9263484538777185,128.7802755000157,0,0
s12o_cube_rounded_1,random,11,20,0,1.0,0.8837008368530201,0.8873424703943047,0.04267373248467954,0.039059515622851426,0.8873424703943047,0.8873424703943047,0.8873424703943047,149.8121959999844,0,0
s12o_cube_rounded_1,random,12,20,0,1.0,0.8879490022269634,0.8949685562745967,0.03847165078306744,0.0314939617303067,0.8864564985223655,0.8880846942286023,0.8949685562745967,141.73319639998954,0,0
s12o_cube_rounded_1,random,13,20,0,1.0,0.8819042478003416,0.9239898437623415,0.04499496606344159,0.00499539479996613,0.8339103189922887,0.8984253269681761,0.9239898437623415,147.1852394999878,0,0
s12o_cube_rounded_1,random_seed,11,20,0,1.0,0.8846152084921551,0.8873424703943047,0.04172263368966078,0.039059515622851426,0.8873424703943047,0.8873424703943047,0.8873424703943047,139.72465559998818,0,0
s12o_cube_rounded_1,random_seed,12,20,0,1.0,0.8799997928443055,0.8949685562745967,0.04634186404795341,0.0314939617303067,0.8861582836782325,0.888084245248911,0.8949685562745967,139.46626449996256,0,0
s12o_cube_rounded_1,random_seed,13,20,0,1.0,0.8837148694087166,0.9239898437623415,0.04335969351345366,0.00499539479996613,0.8345615688453821,0.8984253269681761,0.9239898437623415,145.76152149995323,0,0
s13o_cube_rounded_2,parego,11,20,0,1.0,0.9178039219179978,0.9252265311154809,0.033393195694154165,0.026231021688667665,0.9122615876484145,0.9241172817913849,0.9252265311154809,69.55326899996726,0,0
s13o_cube_rounded_2,parego,12,20,0,1.0,0.9191757995930386,0.9266095849097274,0.0319436665571816,0.024836451842204264,0.9013717565534664,0.9264115714100193,0.9266095849097274,73.78239519998897,0,0
s13o_cube_rounded_2,parego,13,20,0,1.0,0.8805175746371742,0.9240754555729734,0.07044488126360676,0.027352885425325033,0.8747236385398863,0.8757079989134249,0.9240754555729734,68.84606840000197,0,0
s13o_cube_rounded_2,parego_seed,11,20,0,1.0,0.9132896623782247,0.9237149872194695,0.03775226964036265,0.027610640185578454,0.9122615876484145,0.9122615876484145,0.9237149872194695,66.09571709999,0,0
s13o_cube_rounded_2,parego_seed,12,20,0,1.0,0.9062194480176536,0.9289163480474254,0.04490889617249742,0.022533896728920876,0.9013717565534664,0.9264115714100193,0.9289163480474254,69.35714469999948,0,0
s13o_cube_rounded_2,parego_seed,13,20,0,1.0,0.879320726827264,0.9306321933943833,0.0713089879749799,0.020658294195063934,0.8167079620094727,0.9268701049304583,0.9306321933943833,109.57930040000065,0,0
s13o_cube_rounded_2,qlogehvi_mixed,11,20,0,1.0,0.9205723974576114,0.9289626227376899,0.030485178636446404,0.022266341601408644,0.9122615876484145,0.9289626227376899,0.9289626227376899,96.17376629998034,0,0
s13o_cube_rounded_2,qlogehvi_mixed,12,20,0,1.0,0.921133212432958,0.927857509114957,0.02992637108944965,0.02338885080093634,0.9249593576398604,0.9249593576398604,0.927857509114957,145.28604559999076,0,0
s13o_cube_rounded_2,qlogehvi_mixed,13,20,0,1.0,0.8690055686136815,0.9304624514619662,0.08193060097025053,0.0209863020192796,0.8166844781279685,0.8400621118012422,0.9304624514619662,137.20093839995388,0,0
s13o_cube_rounded_2,qlogehvi_mixed_seed,11,20,0,1.0,0.9196914760844076,0.9264261029785207,0.03135074274758512,0.02479019201321943,0.9122615876484145,0.926343073286851,0.9264261029785207,106.48914829999558,0,0
s13o_cube_rounded_2,qlogehvi_mixed_seed,12,20,0,1.0,0.9049921341102337,0.9281232110454789,0.046077573341385465,0.0231263871427507,0.9013717565534664,0.9279889156898826,0.9281232110454789,132.0832412999589,0,0
s13o_cube_rounded_2,qlogehvi_mixed_seed,13,20,0,1.0,0.9110529664701266,0.9514661274014156,0.040035561085001815,0.0,0.8503066107035444,0.9474747474747475,0.9514661274014156,66.99678840002161,0,0
s13o_cube_rounded_2,random,11,20,0,1.0,0.9087084614223047,0.9122812632621691,0.04209510241571665,0.03860623432778898,0.9122615876484145,0.9122615876484145,0.9122812632621691,123.4041106000368,0,0
s13o_cube_rounded_2,random,12,20,0,1.0,0.9180997049603304,0.9252833184972509,0.032965701771862144,0.02596970324275741,0.9013717565534664,0.9252833184972509,0.9252833184972509,120.73394900001585,0,0
s13o_cube_rounded_2,random,13,20,0,1.0,0.8878311546497318,0.9250442375851506,0.06295728907391629,0.026421236013446633,0.8166456394366023,0.9227361645760299,0.9250442375851506,119.92962199999602,0,0
s13o_cube_rounded_2,random_seed,11,20,0,1.0,0.9089439019820696,0.9122812632621691,0.04189456451396715,0.03860623432778898,0.9122615876484145,0.9122615876484145,0.9122812632621691,115.60936349999974,0,0
s13o_cube_rounded_2,random_seed,12,20,0,1.0,0.903989970345591,0.9252833184972509,0.04708220894381965,0.02596970324275741,0.9013717565534664,0.9252833184972509,0.9252833184972509,113.58641349997197,0,0
s13o_cube_rounded_2,random_seed,13,20,0,1.0,0.8881016017982445,0.9250442375851506,0.06275088210763076,0.026421236013446633,0.8166927665500933,0.9227361645760299,0.9250442375851506,116.56792579995818,0,0
s14o_cube_corner_sub_sphere,parego,11,20,0,1.0,0.9227481914090788,0.9359229646817918,0.014174940031993233,0.003621699061878478,0.9129657581468352,0.9244311113595062,0.9359229646817918,67.07931079999253,0,0
s14o_cube_corner_sub_sphere,parego,12,20,0,1.0,0.9233095841397185,0.9276124267106701,0.012542677111607177,0.008547718340636288,0.9238237915857831,0.9272973476865538,0.9276124267106701,66.52501089997531,0,0
s14o_cube_corner_sub_sphere,parego,13,20,0,1.0,0.9064148889617096,0.9222497932175352,0.029687933126518237,0.013910222373539283,0.9091557105551791,0.9091557105551791,0.9222497932175352,63.111013899964746,0,0
s14o_cube_corner_sub_sphere,parego_seed,11,20,0,1.0,0.9233450144462948,0.9324026451138868,0.012549447263168445,0.0037603196366922985,0.9129657581468352,0.9273370214154734,0.9324026451138868,71.06186250002065,0,0
s14o_cube_corner_sub_sphere,parego_seed,12,20,0,1.0,0.9150068464891303,0.9255578653393632,0.020632351193172003,0.0104180799419127,0.9238237915857831,0.9254312468358217,0.9255578653393632,64.33408879993658,0,0
s14o_cube_corner_sub_sphere,parego_seed,13,20,0,1.0,0.9014655767095129,0.9222497932175352,0.034565663837793116,0.013910222373539283,0.9059689288634505,0.9059689288634505,0.9222497932175352,61.544547100013006,0,0
s14o_cube_corner_sub_sphere,qlogehvi_mixed,11,20,0,1.0,0.9187600356286222,0.927955497092586,0.017080182635307906,0.00819854714207999,0.9129657581468352,0.9200904063955079,0.927955497092586,150.61339570004202,0,0
s14o_cube_corner_sub_sphere,qlogehvi_mixed,12,20,0,1.0,0.9267877062324732,0.9323856465331961,0.009136007843763762,0.003800361998537586,0.9237974966393369,0.932257053460768,0.9323856465331961,87.30950960003247,0,0
s14o_cube_corner_sub_sphere,qlogehvi_mixed,13,20,0,1.0,0.9179193524005512,0.9284536816104083,0.018147786149420198,0.007706494515998798,0.9165448779771417,0.9283032590399086,0.9284536816104083,91.62711909998325,0,0
s14o_cube_corner_sub_sphere,qlogehvi_mixed_seed,11,20,0,1.0,0.9226679945110811,0.932356547303942,0.013105558161577968,0.003713053523728748,0.9129657581468352,0.9285678665641965,0.932356547303942,192.74144019997038,0,0
s14o_cube_corner_sub_sphere,qlogehvi_mixed_seed,12,20,0,1.0,0.9168556887368672,0.9325311249977748,0.01895347501001472,0.0036932187139289956,0.9237974966393369,0.9275300427023803,0.9325311249977748,100.38718980002159,0,0
s14o_cube_corner_sub_sphere,qlogehvi_mixed_seed,13,20,0,1.0,0.9108110916271354,0.9308143648418052,0.025243664000341105,0.005428575268464213,0.9059689288634505,0.9059689288634505,0.9308143648418052,96.9009883000108,0,0
s14o_cube_corner_sub_sphere,random,11,20,0,1.0,0.9223114565448821,0.9332609875203473,0.013513294594781783,0.0029026993633947075,0.9129657581468352,0.9332609875203473,0.9332609875203473,114.04728419997264,0,0
s14o_cube_corner_sub_sphere,random,12,20,0,1.0,0.9208951565009826,0.9237974966393369,0.014825739504963511,0.012017973178537911,0.9237974966393369,0.9237974966393369,0.9237974966393369,114.85601329997007,0,0
s14o_cube_corner_sub_sphere,random,13,20,0,1.0,0.9123473573084233,0.9390451075244702,0.025704792465785452,0.0029026993633947075,0.9059689288634505,0.9084665853397881,0.9390451075244702,116.49186310001824,0,0
s14o_cube_corner_sub_sphere,random_seed,11,20,0,1.0,0.915603107766089,0.9332609875203473,0.020026287390864723,0.0029026993633947075,0.9129657581468352,0.9129657581468352,0.9332609875203473,84.04517309993389,0,0
s14o_cube_corner_sub_sphere,random_seed,12,20,0,1.0,0.9103950698456336,0.9237974966393369,0.025054232124767734,0.012017973178537911,0.9017397115878449,0.9237974966393369,0.9237974966393369,73.6732706999901,0,0
s14o_cube_corner_sub_sphere,random_seed,13,20,0,1.0,0.9122731072358091,0.9390451075244702,0.025741335331494853,0.0029026993633947075,0.9059689288634505,0.9084665853397881,0.9390451075244702,134.33276180003304,0,0
s15o_cylinder,parego,11,20,0,1.0,0.9235128358612277,0.9346044170234122,0.04006695327484102,0.029202433739767594,0.9149553941525375,0.9286276969517635,0.9346044170234122,78.62924070002919,0,0
s15o_cylinder,parego,12,20,0,1.0,0.9281032034881931,0.9383096208869177,0.03589573743601186,0.025703527313163915,0.9252298272278476,0.9266796449260786,0.9383096208869177,68.88734029997431,0,0
s15o_cylinder,parego,13,20,0,1.0,0.9217483174154129,0.9640287769784173,0.04217954515320835,0.0,0.9070631970260223,0.9070631970260223,0.9640287769784173,64.68266559999029,0,0
s15o_cylinder,parego_seed,11,20,0,1.0,0.9219610458652848,0.9332274248441452,0.04170941202604043,0.0308068942150583,0.9149553941525375,0.9285172888865455,0.9332274248441452,82.18828929994197,0,0
s15o_cylinder,parego_seed,12,20,0,1.0,0.924024614162049,0.9364449968990419,0.039954712985049975,0.02758510355506574,0.9252160803494842,0.9364449968990419,0.9364449968990419,62.95316079999611,0,0
s15o_cylinder,parego_seed,13,20,0,1.0,0.914718842264274,0.9340155629804611,0.049181390098980586,0.0299949454820519,0.8773109243697479,0.9340155629804611,0.9340155629804611,61.85778069998196,0,0
s15o_cylinder,qlogehvi_mixed,11,20,0,1.0,0.9234395821804596,0.9292236818501906,0.040197285243488035,0.03455245957088012,0.9260987898799325,0.9292236818501906,0.9292236818501906,152.29996199999005,0,0
s15o_cylinder,qlogehvi_mixed,12,20,0,1.0,0.9291743040138534,0.9344137820629282,0.034837023687005766,0.029657057126647894,0.9260019264790955,0.9343678051613831,0.9344137820629282,83.33398939998006,0,0
s15o_cylinder,qlogehvi_mixed,13,20,0,1.0,0.9057048362732152,0.9323161161742056,0.05824519641828442,0.03177810466789308,0.8773109243697479,0.9097266146889368,0.9323161161742056,94.23131040002045,0,0
s15o_cylinder,qlogehvi_mixed_seed,11,20,0,1.0,0.9241417674354845,0.929541745036558,0.03953900659272581,0.0343352821442377,0.9280903320193533,0.9293249961357469,0.929541745036558,166.48849350003002,0,0
s15o_cylinder,qlogehvi_mixed_seed,12,20,0,1.0,0.9166585107162549,0.9252418218502638,0.04731887030167629,0.03877862267633774,0.9252160803494842,0.9252409488065986,0.9252418218502638,90.3358573000296,0,0
s15o_cylinder,qlogehvi_mixed_seed,13,20,0,1.0,0.9311871621386117,0.9593345656192237,0.032728903018848995,0.004694211359193609,0.8998384491114702,0.9593345656192237,0.9593345656192237,82.46973729996535,0,0
s15o_cylinder,random,11,20,0,1.0,0.9133143850600479,0.9167200379885232,0.05024683819841259,0.04729135966662897,0.9151811197375509,0.9163361298254402,0.9167200379885232,124.82126009999774,0,0
s15o_cylinder,random,12,20,0,1.0,0.9304800247727554,0.9357142857142857,0.03352573390960684,0.028314491264131547,0.9252174657825628,0.9357142857142857,0.9357142857142857,122.34572790001403,0,0
s15o_cylinder,random,13,20,0,1.0,0.8980311589227401,0.9252470430099866,0.06588654181734867,0.03877038258078813,0.8773109243697479,0.9067569162734017,0.9252470430099866,124.19902569998521,0,0
s15o_cylinder,random_seed,11,20,0,1.0,0.9135242644533543,0.9167200379885232,0.04998228548188034,0.04729135966662897,0.9151811197375509,0.9163361298254402,0.9167200379885232,125.39216689996829,0,0
s15o_cylinder,random_seed,12,20,0,1.0,0.9240989616720023,0.9357142857142857,0.03988382956142453,0.028314491264131547,0.9252160803494842,0.9357142857142857,0.9357142857142857,116.57611360002193,0,0
s15o_cylinder,random_seed,13,20,0,1.0,0.8997062965893071,0.9252470430099866,0.06419960673962105,0.03877038258078813,0.8773109243697479,0.9067569162734017,0.9252470430099866,122.81401619997632,0,0
